Ad Account ID,Ad Account Name,Campaign Name,Age,Gender,Amount Spent (THB),Impressions,Reach,3-Second Video Plays,New Messaging Connections,Reporting Starts,Reporting Ends,Account ID,Account Name,Currency,Campaign ID,Objective,Purchases,Mobile App Purchases,Website Purchases,On-Facebook Purchases,Unique Purchases,Unique Mobile App Purchases,Purchases Conversion Value,Mobile App Purchases Conversion Value,Website Purchases Conversion Value,On-Facebook Purchase Conversion Value,Cost per Purchase (THB),Cost per Unique Purchase (THB),Link Clicks
175101523305309,Advance BIO,201208_Postal Dis20_Manychat_New TG,25-34,male,53.51,14038,12696,,1,11/11/2020,11/11/2020,175101523305309,Advance BIO,THB,23846263401790585,Messages,,,,,,,,,,,,,4
175101523305309,Advance BIO,200607_Cafe Cup_Message_BKK,35-44,female,53.4,267,249,,,8/12/2020,8/12/2020,175101523305309,Advance BIO,THB,23845008185380585,Messages,,,,,,,,,,,,,
175101523305309,Advance BIO,201127_Cafe Set_Message_DEC_TOR,25-34,male,53.35,614,554,8,2,7/12/2020,7/12/2020,175101523305309,Advance BIO,THB,23846489906150585,Messages,,,,,,,,,,,,,1
175101523305309,Advance BIO,201116_Set Product_Message BKK,55-64,female,53.16,147,114,,,28/11/2020,28/11/2020,175101523305309,Advance BIO,THB,23846347592780585,Messages,,,,,,,,,,,,,14
175101523305309,Advance BIO,201011_Cafe Set_Message_BKK,45-54,female,53.06,243,205,4,1,18/11/2020,18/11/2020,175101523305309,Advance BIO,THB,23846092185240585,Messages,,,,,,,,,,,,,1
175101523305309,Advance BIO,201208_Postal Dis20_Manychat_New TG,25-34,male,52.94367078,33574,31520,,,10/11/2020,10/11/2020,175101523305309,Advance BIO,THB,23846263401790585,Messages,,,,,,,,,,,,,2
175101523305309,Advance BIO,201011_Cafe Set_Message_BKK,25-34,female,52.75,518,480,8,1,1/12/2020,1/12/2020,175101523305309,Advance BIO,THB,23846092185240585,Messages,,,,,,,,,,,,,3
175101523305309,Advance BIO,201011_Cafe Set_Message_BKK,25-34,male,52.66,450,383,9,2,24/11/2020,24/11/2020,175101523305309,Advance BIO,THB,23846092185240585,Messages,,,,,,,,,,,,,6
175101523305309,Advance BIO,201127_Cafe Set_Message_NON,35-44,female,52.58,323,272,6,1,30/11/2020,30/11/2020,175101523305309,Advance BIO,THB,23846435368530585,Messages,,,,,,,,,,,,,3
175101523305309,Advance BIO,200627_Cafe Cup_Message_NON,35-44,female,52.55,297,280,,1,28/11/2020,28/11/2020,175101523305309,Advance BIO,THB,23846435348600585,Messages,,,,,,,,,,,,,1
175101523305309,Advance BIO,201116_Set Product_Message BKK,45-54,female,52.48,165,140,,1,6/12/2020,6/12/2020,175101523305309,Advance BIO,THB,23846347592780585,Messages,,,,,,,,,,,,,7
175101523305309,Advance BIO,201116_Set Product_Message NON,35-44,female,52.28,306,251,,,1/12/2020,1/12/2020,175101523305309,Advance BIO,THB,23846463441270585,Messages,,,,,,,,,,,,,14
175101523305309,Advance BIO,201011_Cafe Set_Message_BKK,35-44,female,52.27,383,345,6,,15/11/2020,15/11/2020,175101523305309,Advance BIO,THB,23846092185240585,Messages,,,,,,,,,,,,,
175101523305309,Advance BIO,201011_Cafe Set_Message_BKK,35-44,female,52.23,284,257,18,1,7/12/2020,7/12/2020,175101523305309,Advance BIO,THB,23846092185240585,Messages,,,,,,,,,,,,,1
175101523305309,Advance BIO,201127_Cafe Set_Message_NON,35-44,female,52.2,298,263,5,2,6/12/2020,6/12/2020,175101523305309,Advance BIO,THB,23846435368530585,Messages,,,,,,,,,,,,,1
175101523305309,Advance BIO,201116_Set Product_Message BKK,55-64,female,52.19,141,118,,,29/11/2020,29/11/2020,175101523305309,Advance BIO,THB,23846347592780585,Messages,,,,,,,,,,,,,5
175101523305309,Advance BIO,201011_Cafe Set_Message_BKK,45-54,female,52.18,319,286,12,2,21/11/2020,21/11/2020,175101523305309,Advance BIO,THB,23846092185240585,Messages,,,,,,,,,,,,,2
175101523305309,Advance BIO,200607_Cafe Cup_Message_BKK,45-54,female,52.16,214,205,,1,5/12/2020,5/12/2020,175101523305309,Advance BIO,THB,23845008185380585,Messages,,,,,,,,,,,,,1
175101523305309,Advance BIO,201011_Cafe Set_Message_BKK,35-44,female,51.95,295,270,8,,2/12/2020,2/12/2020,175101523305309,Advance BIO,THB,23846092185240585,Messages,,,,,,,,,,,,,
175101523305309,Advance BIO,201116_Set Product_Message BKK,45-54,female,51.84,179,140,,,3/12/2020,3/12/2020,175101523305309,Advance BIO,THB,23846347592780585,Messages,,,,,,,,,,,,,5
175101523305309,Advance BIO,201011_Cafe Set_Message_BKK,45-54,female,51.8,254,224,17,,22/11/2020,22/11/2020,175101523305309,Advance BIO,THB,23846092185240585,Messages,,,,,,,,,,,,,2
175101523305309,Advance BIO,201116_9Think VDO_VDO View,65+,male,51.79,1403,1374,537,,22/11/2020,22/11/2020,175101523305309,Advance BIO,THB,23846348437160585,Video Views,,,,,,,,,,,,,5
175101523305309,Advance BIO,200607_Cafe Cup_Message_BKK,25-34,female,51.75,377,358,,,1/12/2020,1/12/2020,175101523305309,Advance BIO,THB,23845008185380585,Messages,,,,,,,,,,,,,
175101523305309,Advance BIO,201127_Cafe Set_Message_NON,35-44,female,51.71,344,307,5,,1/12/2020,1/12/2020,175101523305309,Advance BIO,THB,23846435368530585,Messages,,,,,,,,,,,,,1
175101523305309,Advance BIO,201116_9Think VDO_VDO View,65+,male,51.6,1318,1258,549,,25/11/2020,25/11/2020,175101523305309,Advance BIO,THB,23846348437160585,Video Views,,,,,,,,,,,,,3
175101523305309,Advance BIO,201116_9Think VDO_VDO View,65+,female,51.42,1439,1342,494,,21/11/2020,21/11/2020,175101523305309,Advance BIO,THB,23846348437160585,Video Views,,,,,,,,,,,,,3
175101523305309,Advance BIO,201011_Cafe Set_Message_BKK,35-44,female,51.25,286,255,10,1,9/11/2020,9/11/2020,175101523305309,Advance BIO,THB,23846092185240585,Messages,,,,,,,,,,,,,3
175101523305309,Advance BIO,201116_9Think VDO_VDO View,55-64,male,51.13740775,1451,1268,541,,20/11/2020,20/11/2020,175101523305309,Advance BIO,THB,23846348437160585,Video Views,,,,,,,,,,,,,5
175101523305309,Advance BIO,201116_9Think VDO_VDO View,55-64,female,51.1,1673,1673,538,,18/11/2020,18/11/2020,175101523305309,Advance BIO,THB,23846348437160585,Video Views,,,,,,,,,,,,,1
175101523305309,Advance BIO,201112_9Think VDO_post eng,65+,female,50.7,2254,2018,627,,15/11/2020,15/11/2020,175101523305309,Advance BIO,THB,23846321401800585,Engagement,,,,,,,,,,,,,4
175101523305309,Advance BIO,200607_Cafe Cup_Message_BKK,35-44,female,50.44,289,276,,,3/12/2020,3/12/2020,175101523305309,Advance BIO,THB,23845008185380585,Messages,,,,,,,,,,,,,2
175101523305309,Advance BIO,200903_Take away box_Message,25-34,female,50.13697724,304,260,,1,14/11/2020,14/11/2020,175101523305309,Advance BIO,THB,23845645785610585,Messages,,,,,,,,,,,,,
175101523305309,Advance BIO,201011_Cafe Set_Message_BKK,35-44,female,50.09,285,257,10,1,6/12/2020,6/12/2020,175101523305309,Advance BIO,THB,23846092185240585,Messages,,,,,,,,,,,,,
175101523305309,Advance BIO,200903_Take away box_Message,55-64,female,49.74700075,234,192,,1,14/11/2020,14/11/2020,175101523305309,Advance BIO,THB,23845645785610585,Messages,,,,,,,,,,,,,1
175101523305309,Advance BIO,201116_9Think VDO_VDO View,65+,male,49.68748124,1261,1122,534,,20/11/2020,20/11/2020,175101523305309,Advance BIO,THB,23846348437160585,Video Views,,,,,,,,,,,,,4
175101523305309,Advance BIO,201011_Cafe Set_Message_BKK,35-44,female,49.58,258,238,4,,29/11/2020,29/11/2020,175101523305309,Advance BIO,THB,23846092185240585,Messages,,,,,,,,,,,,,1
175101523305309,Advance BIO,200607_Cafe Cup_Message_BKK,25-34,female,49.26,208,196,,,30/11/2020,30/11/2020,175101523305309,Advance BIO,THB,23845008185380585,Messages,1,,,1,1,,2675,,,2675,49.26,49.26,
175101523305309,Advance BIO,200930_Postal Bag_Message,25-34,female,49.26,386,363,,2,27/11/2020,27/11/2020,175101523305309,Advance BIO,THB,23845978733110585,Messages,,,,,,,,,,,,,1
175101523305309,Advance BIO,201116_9Think VDO_VDO View,55-64,male,49,1427,1334,552,,25/11/2020,25/11/2020,175101523305309,Advance BIO,THB,23846348437160585,Video Views,,,,,,,,,,,,,7
175101523305309,Advance BIO,201011_Cafe Set_Message_BKK,35-44,female,48.97,261,246,9,,28/11/2020,28/11/2020,175101523305309,Advance BIO,THB,23846092185240585,Messages,,,,,,,,,,,,,
175101523305309,Advance BIO,201011_Cafe Set_Message_BKK,35-44,female,48.66,267,223,18,1,8/12/2020,8/12/2020,175101523305309,Advance BIO,THB,23846092185240585,Messages,,,,,,,,,,,,,1
175101523305309,Advance BIO,200607_Cafe Cup_Message_BKK,45-54,female,48.63,357,328,,2,16/11/2020,16/11/2020,175101523305309,Advance BIO,THB,23845008185380585,Messages,,,,,,,,,,,,,1
175101523305309,Advance BIO,201112_9Think VDO_post eng,65+,female,48.5827433,1969,1731,571,,14/11/2020,14/11/2020,175101523305309,Advance BIO,THB,23846321401800585,Engagement,,,,,,,,,,,,,3
175101523305309,Advance BIO,200627_Cafe Cup_Message_NON,35-44,female,48.48,286,267,,,1/12/2020,1/12/2020,175101523305309,Advance BIO,THB,23846435348600585,Messages,,,,,,,,,,,,,
175101523305309,Advance BIO,201116_Set Product_Message NON,45-54,female,48.33,211,176,,,1/12/2020,1/12/2020,175101523305309,Advance BIO,THB,23846463441270585,Messages,,,,,,,,,,,,,12
175101523305309,Advance BIO,201112_9Think VDO_post eng,65+,female,48.10439637,1955,1697,588,,13/11/2020,13/11/2020,175101523305309,Advance BIO,THB,23846321401800585,Engagement,,,,,,,,,,,,,1
175101523305309,Advance BIO,201116_Set Product_Message BKK,35-44,female,48.06,202,171,,,4/12/2020,4/12/2020,175101523305309,Advance BIO,THB,23846347592780585,Messages,,,,,,,,,,,,,7
175101523305309,Advance BIO,201116_9Think VDO_VDO View,55-64,female,47.96,1751,1678,533,,23/11/2020,23/11/2020,175101523305309,Advance BIO,THB,23846348437160585,Video Views,,,,,,,,,,,,,4
175101523305309,Advance BIO,201127_Cafe Set_Message_NON,35-44,female,47.8,296,263,13,2,7/12/2020,7/12/2020,175101523305309,Advance BIO,THB,23846435368530585,Messages,,,,,,,,,,,,,3
175101523305309,Advance BIO,201011_Cafe Set_Message_BKK,25-34,male,47.75,569,477,11,,25/11/2020,25/11/2020,175101523305309,Advance BIO,THB,23846092185240585,Messages,,,,,,,,,,,,,
175101523305309,Advance BIO,201116_Set Product_Message BKK,25-34,female,47.61,217,180,,1,30/11/2020,30/11/2020,175101523305309,Advance BIO,THB,23846347592780585,Messages,,,,,,,,,,,,,10
175101523305309,Advance BIO,201011_Cafe Set_Message_BKK,45-54,female,47.55,212,195,8,,26/11/2020,26/11/2020,175101523305309,Advance BIO,THB,23846092185240585,Messages,,,,,,,,,,,,,1
175101523305309,Advance BIO,201208_Postal Dis20_Manychat_New TG,25-34,female,47.27,26586,23504,,,22/11/2020,22/11/2020,175101523305309,Advance BIO,THB,23846263401790585,Messages,,,,,,,,,,,,,2
175101523305309,Advance BIO,201127_Cafe Set_Message_DEC_TOR,25-34,male,47.12,532,476,12,,8/12/2020,8/12/2020,175101523305309,Advance BIO,THB,23846489906150585,Messages,,,,,,,,,,,,,
175101523305309,Advance BIO,201116_9Think VDO_VDO View,55-64,male,46.86,1414,1272,520,,22/11/2020,22/11/2020,175101523305309,Advance BIO,THB,23846348437160585,Video Views,,,,,,,,,,,,,2
175101523305309,Advance BIO,201116_Set Product_Message BKK,35-44,female,46.75,216,179,,,3/12/2020,3/12/2020,175101523305309,Advance BIO,THB,23846347592780585,Messages,,,,,,,,,,,,,6
175101523305309,Advance BIO,201011_Cafe Set_Message_BKK,25-34,male,46.64,468,415,7,,26/11/2020,26/11/2020,175101523305309,Advance BIO,THB,23846092185240585,Messages,,,,,,,,,,,,,3
175101523305309,Advance BIO,201116_9Think VDO_VDO View,55-64,female,46.57,2059,1958,725,,24/11/2020,24/11/2020,175101523305309,Advance BIO,THB,23846348437160585,Video Views,,,,,,,,,,,,,12
175101523305309,Advance BIO,201011_Cafe Set_Message_BKK,45-54,female,46.18,252,225,12,,23/11/2020,23/11/2020,175101523305309,Advance BIO,THB,23846092185240585,Messages,,,,,,,,,,,,,1
175101523305309,Advance BIO,200607_Cafe Cup_Message_BKK,45-54,female,45.87,135,131,,1,7/12/2020,7/12/2020,175101523305309,Advance BIO,THB,23845008185380585,Messages,,,,,,,,,,,,,2
175101523305309,Advance BIO,201011_Cafe Set_Message_BKK,45-54,female,45.56,242,214,9,,25/11/2020,25/11/2020,175101523305309,Advance BIO,THB,23846092185240585,Messages,,,,,,,,,,,,,
175101523305309,Advance BIO,201116_9Think VDO_VDO View,55-64,female,45.47,1924,1908,649,,26/11/2020,26/11/2020,175101523305309,Advance BIO,THB,23846348437160585,Video Views,,,,,,,,,,,,,7
175101523305309,Advance BIO,201116_Set Product_Post Eng,25-34,male,45.3,342,336,,,27/11/2020,27/11/2020,175101523305309,Advance BIO,THB,23846348075400585,Engagement,,,,,,,,,,,,,1
175101523305309,Advance BIO,201011_Cafe Set_Message_BKK,35-44,female,45.18,247,209,13,,10/11/2020,10/11/2020,175101523305309,Advance BIO,THB,23846092185240585,Messages,,,,,,,,,,,,,3
175101523305309,Advance BIO,201116_Set Product_Message NON,25-34,female,45.15,222,174,,1,6/12/2020,6/12/2020,175101523305309,Advance BIO,THB,23846463441270585,Messages,,,,,,,,,,,,,9
175101523305309,Advance BIO,200627_Cafe Cup_Message_NON,35-44,female,44.74,243,227,,1,6/12/2020,6/12/2020,175101523305309,Advance BIO,THB,23846435348600585,Messages,,,,,,,,,,,,,2
175101523305309,Advance BIO,201011_Cafe Set_Message_BKK,35-44,female,44.6,277,252,6,,3/12/2020,3/12/2020,175101523305309,Advance BIO,THB,23846092185240585,Messages,,,,,,,,,,,,,1
175101523305309,Advance BIO,200607_Cafe Cup_Message_BKK,45-54,female,44.53,185,180,,,9/11/2020,9/11/2020,175101523305309,Advance BIO,THB,23845008185380585,Messages,,,,,,,,,,,,,1
175101523305309,Advance BIO,200903_Take away box_Message,55-64,female,44.48,154,133,,1,12/11/2020,12/11/2020,175101523305309,Advance BIO,THB,23845645785610585,Messages,,,,,,,,,,,,,
175101523305309,Advance BIO,200930_Postal Bag_Message,35-44,female,44.29,297,280,,1,27/11/2020,27/11/2020,175101523305309,Advance BIO,THB,23845978733110585,Messages,,,,,,,,,,,,,
175101523305309,Advance BIO,201011_Cafe Set_Message_BKK,25-34,male,44.25,496,427,7,,21/11/2020,21/11/2020,175101523305309,Advance BIO,THB,23846092185240585,Messages,,,,,,,,,,,,,
175101523305309,Advance BIO,201208_Postal Dis20_Manychat_New TG,25-34,female,44.06,12499,12192,,,11/11/2020,11/11/2020,175101523305309,Advance BIO,THB,23846263401790585,Messages,,,,,,,,,,,,,1
175101523305309,Advance BIO,201116_9Think VDO_VDO View,65+,female,44.01,1441,1384,464,,23/11/2020,23/11/2020,175101523305309,Advance BIO,THB,23846348437160585,Video Views,,,,,,,,,,,,,4
175101523305309,Advance BIO,201011_Cafe Set_Message_BKK,25-34,male,43.73,455,393,11,,23/11/2020,23/11/2020,175101523305309,Advance BIO,THB,23846092185240585,Messages,,,,,,,,,,,,,1
175101523305309,Advance BIO,201116_Set Product_Message BKK,35-44,female,43.72,205,157,,,2/12/2020,2/12/2020,175101523305309,Advance BIO,THB,23846347592780585,Messages,,,,,,,,,,,,,9
175101523305309,Advance BIO,201116_Set Product_Message NON,55-64,female,43.69,103,86,,,3/12/2020,3/12/2020,175101523305309,Advance BIO,THB,23846463441270585,Messages,,,,,,,,,,,,,9
175101523305309,Advance BIO,200930_Postal Bag_Message,18-24,female,43.63389677,462,404,,1,13/11/2020,13/11/2020,175101523305309,Advance BIO,THB,23845978733110585,Messages,,,,,,,,,,,,,
175101523305309,Advance BIO,200607_Cafe Cup_Message_BKK,35-44,female,43.43,261,237,,,6/12/2020,6/12/2020,175101523305309,Advance BIO,THB,23845008185380585,Messages,,,,,,,,,,,,,1
175101523305309,Advance BIO,200607_Cafe Cup_Message_BKK,45-54,female,43.39,256,240,,1,15/11/2020,15/11/2020,175101523305309,Advance BIO,THB,23845008185380585,Messages,,,,,,,,,,,,,3
175101523305309,Advance BIO,201116_Set Product_Message NON,55-64,female,43.14,96,86,,,6/12/2020,6/12/2020,175101523305309,Advance BIO,THB,23846463441270585,Messages,,,,,,,,,,,,,5
175101523305309,Advance BIO,201011_Cafe Set_Message_BKK,35-44,female,42.83,156,135,11,1,11/11/2020,11/11/2020,175101523305309,Advance BIO,THB,23846092185240585,Messages,,,,,,,,,,,,,1
175101523305309,Advance BIO,201116_Set Product_Message BKK,25-34,female,42.82,223,177,,,29/11/2020,29/11/2020,175101523305309,Advance BIO,THB,23846347592780585,Messages,,,,,,,,,,,,,8
175101523305309,Advance BIO,201011_Cafe Set_Message_BKK,18-24,female,42.49,414,368,4,2,26/11/2020,26/11/2020,175101523305309,Advance BIO,THB,23846092185240585,Messages,,,,,,,,,,,,,1
175101523305309,Advance BIO,201127_Cafe Set_Message_DEC_TOR,25-34,male,42.22,562,513,3,1,6/12/2020,6/12/2020,175101523305309,Advance BIO,THB,23846489906150585,Messages,,,,,,,,,,,,,1
175101523305309,Advance BIO,201011_Cafe Set_Message_BKK,25-34,male,41.85,286,238,7,,9/11/2020,9/11/2020,175101523305309,Advance BIO,THB,23846092185240585,Messages,,,,,,,,,,,,,2
175101523305309,Advance BIO,201116_Set Product_Message BKK,25-34,male,41.77,191,130,,,2/12/2020,2/12/2020,175101523305309,Advance BIO,THB,23846347592780585,Messages,,,,,,,,,,,,,4
175101523305309,Advance BIO,201116_Set Product_Message NON,25-34,female,41.35,196,165,,,5/12/2020,5/12/2020,175101523305309,Advance BIO,THB,23846463441270585,Messages,,,,,,,,,,,,,6
175101523305309,Advance BIO,201116_Set Product_Message NON,55-64,female,41.28,104,87,,,5/12/2020,5/12/2020,175101523305309,Advance BIO,THB,23846463441270585,Messages,,,,,,,,,,,,,10
175101523305309,Advance BIO,200903_Take away box_Message,55-64,female,41.25,125,110,,,10/11/2020,10/11/2020,175101523305309,Advance BIO,THB,23845645785610585,Messages,,,,,,,,,,,,,
175101523305309,Advance BIO,201116_Set Product_Message BKK,45-54,female,41.15,136,107,,,2/12/2020,2/12/2020,175101523305309,Advance BIO,THB,23846347592780585,Messages,,,,,,,,,,,,,3
175101523305309,Advance BIO,201116_Set Product_Post Eng,35-44,male,41.15,268,248,,,25/11/2020,25/11/2020,175101523305309,Advance BIO,THB,23846348075400585,Engagement,,,,,,,,,,,,,
175101523305309,Advance BIO,200607_Cafe Cup_Message_BKK,45-54,female,41.15,237,228,,1,14/11/2020,14/11/2020,175101523305309,Advance BIO,THB,23845008185380585,Messages,,,,,,,,,,,,,1
175101523305309,Advance BIO,201127_Cafe Set_Message_DEC_TOR,35-44,female,40.92,352,325,5,,6/12/2020,6/12/2020,175101523305309,Advance BIO,THB,23846489906150585,Messages,,,,,,,,,,,,,
175101523305309,Advance BIO,201011_Cafe Set_Message_BKK,18-24,female,40.79,524,459,4,,21/11/2020,21/11/2020,175101523305309,Advance BIO,THB,23846092185240585,Messages,,,,,,,,,,,,,4
175101523305309,Advance BIO,200607_Cafe Cup_Message_BKK,25-34,female,40.63,345,330,,1,7/12/2020,7/12/2020,175101523305309,Advance BIO,THB,23845008185380585,Messages,,,,,,,,,,,,,1
175101523305309,Advance BIO,201116_Set Product_Post Eng,35-44,male,40.63,290,273,,,26/11/2020,26/11/2020,175101523305309,Advance BIO,THB,23846348075400585,Engagement,,,,,,,,,,,,,5
175101523305309,Advance BIO,200607_Cafe Cup_Message_BKK,25-34,male,40.58,379,336,,,17/11/2020,17/11/2020,175101523305309,Advance BIO,THB,23845008185380585,Messages,,,,,,,,,,,,,
175101523305309,Advance BIO,200903_Take away box_Message,25-34,female,40.58,290,239,,,13/11/2020,13/11/2020,175101523305309,Advance BIO,THB,23845645785610585,Messages,,,,,,,,,,,,,1
175101523305309,Advance BIO,201116_9Think VDO_VDO View,65+,female,40.57,1151,1138,376,,19/11/2020,19/11/2020,175101523305309,Advance BIO,THB,23846348437160585,Video Views,,,,,,,,,,,,,3
175101523305309,Advance BIO,200607_Cafe Cup_Message_BKK,45-54,female,40.57,194,188,,,12/11/2020,12/11/2020,175101523305309,Advance BIO,THB,23845008185380585,Messages,,,,,,,,,,,,,2
175101523305309,Advance BIO,201116_Set Product_Message BKK,35-44,female,40.49,192,162,,,6/12/2020,6/12/2020,175101523305309,Advance BIO,THB,23846347592780585,Messages,,,,,,,,,,,,,7
175101523305309,Advance BIO,201116_9Think VDO_VDO View,55-64,female,40.25,1164,1108,382,,22/11/2020,22/11/2020,175101523305309,Advance BIO,THB,23846348437160585,Video Views,,,,,,,,,,,,,2
175101523305309,Advance BIO,201116_9Think VDO_VDO View,55-64,female,40.15796431,1213,1156,383,,20/11/2020,20/11/2020,175101523305309,Advance BIO,THB,23846348437160585,Video Views,,,,,,,,,,,,,3
175101523305309,Advance BIO,201116_Set Product_Message BKK,55-64,female,40.09,117,100,,1,1/12/2020,1/12/2020,175101523305309,Advance BIO,THB,23846347592780585,Messages,3,,,3,1,,3983.4,,,3983.4,13.36333333,40.09,11
175101523305309,Advance BIO,200930_Postal Bag_Message,18-24,female,39.95205585,456,408,,,14/11/2020,14/11/2020,175101523305309,Advance BIO,THB,23845978733110585,Messages,,,,,,,,,,,,,
175101523305309,Advance BIO,201127_Cafe Set_Message_NON,25-34,male,39.84,325,259,8,,7/12/2020,7/12/2020,175101523305309,Advance BIO,THB,23846435368530585,Messages,,,,,,,,,,,,,2
175101523305309,Advance BIO,201011_Cafe Set_Message_BKK,25-34,male,39.81,145,121,8,1,11/11/2020,11/11/2020,175101523305309,Advance BIO,THB,23846092185240585,Messages,,,,,,,,,,,,,1
175101523305309,Advance BIO,201116_Set Product_Message NON,25-34,female,39.28,250,199,,,2/12/2020,2/12/2020,175101523305309,Advance BIO,THB,23846463441270585,Messages,,,,,,,,,,,,,1
175101523305309,Advance BIO,201011_Cafe Set_Message_BKK,25-34,male,39.23,284,252,7,,3/12/2020,3/12/2020,175101523305309,Advance BIO,THB,23846092185240585,Messages,,,,,,,,,,,,,
175101523305309,Advance BIO,201116_9Think VDO_VDO View,65+,female,39.03,1173,1160,371,,18/11/2020,18/11/2020,175101523305309,Advance BIO,THB,23846348437160585,Video Views,,,,,,,,,,,,,6
175101523305309,Advance BIO,200607_Cafe Cup_Message_BKK,45-54,female,38.99,151,146,,2,10/11/2020,10/11/2020,175101523305309,Advance BIO,THB,23845008185380585,Messages,,,,,,,,,,,,,2
175101523305309,Advance BIO,201127_Cafe Set_Message_NON,25-34,female,38.98,378,353,5,,27/11/2020,27/11/2020,175101523305309,Advance BIO,THB,23846435368530585,Messages,,,,,,,,,,,,,
175101523305309,Advance BIO,200903_Take away box_Message,25-34,female,38.8,275,227,,,15/11/2020,15/11/2020,175101523305309,Advance BIO,THB,23845645785610585,Messages,,,,,,,,,,,,,
175101523305309,Advance BIO,200607_Cafe Cup_Message_BKK,45-54,female,38.78,154,148,,,30/11/2020,30/11/2020,175101523305309,Advance BIO,THB,23845008185380585,Messages,,,,,,,,,,,,,
175101523305309,Advance BIO,201011_Cafe Set_Message_BKK,25-34,male,38.44,252,211,4,,10/11/2020,10/11/2020,175101523305309,Advance BIO,THB,23846092185240585,Messages,,,,,,,,,,,,,
175101523305309,Advance BIO,200903_Take away box_Message,45-54,female,38.43,206,181,,,16/11/2020,16/11/2020,175101523305309,Advance BIO,THB,23845645785610585,Messages,,,,,,,,,,,,,
175101523305309,Advance BIO,201011_Cafe Set_Message_BKK,45-54,female,38.32,203,180,15,2,20/11/2020,20/11/2020,175101523305309,Advance BIO,THB,23846092185240585,Messages,,,,,,,,,,,,,4
175101523305309,Advance BIO,201011_Cafe Set_Message_BKK,45-54,female,38.24,240,208,11,,17/11/2020,17/11/2020,175101523305309,Advance BIO,THB,23846092185240585,Messages,,,,,,,,,,,,,1
175101523305309,Advance BIO,201011_Cafe Set_Message_BKK,25-34,male,38.12,346,322,11,3,27/11/2020,27/11/2020,175101523305309,Advance BIO,THB,23846092185240585,Messages,,,,,,,,,,,,,3
175101523305309,Advance BIO,200903_Take away box_Message,25-34,female,38.07,213,177,,1,12/11/2020,12/11/2020,175101523305309,Advance BIO,THB,23845645785610585,Messages,,,,,,,,,,,,,1
175101523305309,Advance BIO,201112_9Think VDO_post eng,55-64,female,38.05,1747,1696,535,,12/11/2020,12/11/2020,175101523305309,Advance BIO,THB,23846321401800585,Engagement,,,,,,,,,,,,,4
175101523305309,Advance BIO,200903_Take away box_Message,25-34,female,37.9,191,159,,1,10/11/2020,10/11/2020,175101523305309,Advance BIO,THB,23845645785610585,Messages,,,,,,,,,,,,,1
175101523305309,Advance BIO,200903_Take away box_Message,55-64,female,37.83,220,185,,1,15/11/2020,15/11/2020,175101523305309,Advance BIO,THB,23845645785610585,Messages,,,,,,,,,,,,,1
175101523305309,Advance BIO,201011_Cafe Set_Message_BKK,25-34,male,37.74,391,331,5,1,22/11/2020,22/11/2020,175101523305309,Advance BIO,THB,23846092185240585,Messages,,,,,,,,,,,,,3
175101523305309,Advance BIO,201011_Cafe Set_Message_BKK,25-34,male,37.69658813,367,312,7,,14/11/2020,14/11/2020,175101523305309,Advance BIO,THB,23846092185240585,Messages,,,,,,,,,,,,,1
175101523305309,Advance BIO,201116_9Think VDO_VDO View,65+,female,37.68808952,1039,966,330,,20/11/2020,20/11/2020,175101523305309,Advance BIO,THB,23846348437160585,Video Views,,,,,,,,,,,,,3
175101523305309,Advance BIO,200627_Cafe Cup_Message_NON,25-34,female,37.66,149,143,,,27/11/2020,27/11/2020,175101523305309,Advance BIO,THB,23846435348600585,Messages,,,,,,,,,,,,,1
175101523305309,Advance BIO,201011_Cafe Set_Message_BKK,45-54,female,37.52,80,67,11,,11/11/2020,11/11/2020,175101523305309,Advance BIO,THB,23846092185240585,Messages,,,,,,,,,,,,,1
175101523305309,Advance BIO,201116_9Think VDO_VDO View,55-64,male,37.43,1420,1370,541,,24/11/2020,24/11/2020,175101523305309,Advance BIO,THB,23846348437160585,Video Views,,,,,,,,,,,,,4
175101523305309,Advance BIO,201011_Cafe Set_Message_BKK,25-34,male,37.34,300,261,14,2,2/12/2020,2/12/2020,175101523305309,Advance BIO,THB,23846092185240585,Messages,,,,,,,,,,,,,3
175101523305309,Advance BIO,201116_9Think VDO_VDO View,55-64,male,37.25,1459,1310,530,,26/11/2020,26/11/2020,175101523305309,Advance BIO,THB,23846348437160585,Video Views,,,,,,,,,,,,,5
175101523305309,Advance BIO,200903_Take away box_Message,55-64,female,37.25,192,170,,,9/11/2020,9/11/2020,175101523305309,Advance BIO,THB,23845645785610585,Messages,,,,,,,,,,,,,1
175101523305309,Advance BIO,201116_Set Product_Post Eng,35-44,male,37.13,248,237,,,18/11/2020,18/11/2020,175101523305309,Advance BIO,THB,23846348075400585,Engagement,,,,,,,,,,,,,3
175101523305309,Advance BIO,200627_Cafe Cup_Message_NON,45-54,female,37.11,100,96,,,30/11/2020,30/11/2020,175101523305309,Advance BIO,THB,23846435348600585,Messages,,,,,,,,,,,,,1
175101523305309,Advance BIO,201011_Cafe Set_Message_BKK,25-34,male,37.11,399,353,4,,15/11/2020,15/11/2020,175101523305309,Advance BIO,THB,23846092185240585,Messages,,,,,,,,,,,,,3
